Source,Region,Hackerspace,Country,address,City and Region,description,Category,E-mail,Website,Phone,Degree Location,Lat,Long,"Combined Long, Lat",Facebook,Tools,Short blurb (NULL),Fablabs url (NULL),wiki_hackerspaces,Status,Flickr,YouTube,Ustream,Mailinglist,Last Updated,Open to Exchanges?,IRC,Date of founding,Number of members,Wiki,Twitter,GooglePlus,Membership fee,Jabber,Open to Residencies?,City,State or District,"meetup, Eventbrite",Size of rooms,Degree Location
Makery,,Biospace,CAN,"2614 Bridge Street, Victoria",,,biohacklab,,http://www.biospace.ca/,,,-123.373,48.4366,"48.4366, -123.373",,,,,,,,,,,,,,,,,,https://www.facebook.com/groups/336112399798146/,,,,,,,,"48.4366, -123.373"
Makery,,betamachine,FRA,15 rue Victor Gilbert 28000 Chartres,,,Hackerspace,,http://www.betamachine.fr/,,,1.49294,48.441,"48.441, 1.49294",,,,,,,,,,,,,,,,,http://www.twitter.com/betamachinelab,http://www.facebook.fr/BetaMachine,,,,,,,,"48.441, 1.49294"
Makery,,Moebius,FR,8 Rue Theodore Rousseau 77630 Barbizon,,,Fablab,,http://fablab-moebius.org/,,,2.60529,48.4442,"48.4442, 2.60529",,,,,,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=1000083322,,,,,,,,"48.4442, 2.60529"
Makery,,la:matrice,FRA,36 rue Saint-Guillaume 22 000 Saint-Brieuc,,,Fablab,,http://makers.la-matrice.org/index.php?title=Accueil,,,-2.75934,48.5128,"48.5128, -2.75934",,,,,,,,,,,,,,,,,https://twitter.com/lamatrice_sb,https://www.facebook.com/groups/273273166125036/,,,,,,,,"48.5128, -2.75934"
Makery,,PhenixIT,FR,94 rue de la Baste 77000 Vaux-le-PÃ©nil,,,hackerspace,,http://hackerspaces.org/wiki/P,,,2.67354,48.5207,"48.5207, 2.67354",,,,,,,,,,,,,,,,,,,,,,,,,,"48.5207, 2.67354"
Makery,,InSituHackLab,FRA,15 rue Lixenbuhl,,,Educ,,http://www.lyceelecorbusier.eu/insituhacklab/,,,7.72428,48.5299,"48.5299, 7.72428",,,,,,,,,,,,,,,,,,,,,,,,,,"48.5299, 7.72428"
Makery,,Cerfav FabLab (Centre EuropÃ©en,FR,Plateforme verriÃ¨re - Rue de la LibertÃ© 54112 Vannes le chÃ¢tel,,,fablab,,http://www.cerfav.fr/fablab,,,5.78051,48.5465,"48.5465, 5.78051",,,,,,,,,,,,,,,,,https://twitter.com/CerfavFablab,https://www.facebook.com/pages/Cerfav-Fablab/48257,,,,,,,,"48.5465, 5.78051"
Makery,,Hackstub,FR,"285a, avenue de Colmar, 67100 Strasbourg",,,hackerspace,,http://hackstub.netlib.re/,,,7.74375,48.5521,"48.5521, 7.74375",,,,,,,,,,,,,,,,,,,,,,,,,,"48.5521, 7.74375"
Makery,,La plage digitale,FR,15 route du Rhin 67100 Strasbourg,,,medialab,,http://www.laplagedigitale.eu/,,,7.76025,48.573,"48.573, 7.76025",,,,,,,,,,,,,,,,,https://twitter.com/laplagedigitale,https://www.facebook.com/laplagedigitale,,,,,,,,"48.573, 7.76025"
Makery,,AV Lab,FR,"Le Shadok/Fabrique du NumÃ©rique, 1er Ã©tage, 25 presqu'Ã®le Malraux, 67000 Strasbourg",,,fablab,,http://av-lab.net/,,,7.76025,48.5742,"48.5742, 7.76025",,,,,,,,,,,,,,,,,,,,,,,,,,"48.5742, 7.76025"
Makery,,Flammekueche Connection - LUG ,FR,Association LiLo - LUG de Strasbourg la maison des associations 1Âª place des Orphelins 67000 Strasbo,,,hackerspace,,http://tux.u-strasbg.fr/,,,7.75426,48.5789,"48.5789, 7.75426",,,,,,,,,,,,,,,,,,,,,,,,,,"48.5789, 7.75426"
Makery,,La vache libre,FR,nc/Strasbourg,,,hackerspace,,http://la-vache-libre.org/,,,7.74788,48.5831,"48.5831, 7.74788",,,,,,,,,,,,,,,,,https://twitter.com/lavachelibre,https://www.facebook.com/LaVacheLibre,,,,,,,,"48.5831, 7.74788"
Makery,,Plascilab (PlanÃ¨te Sciences),FR,16 place Jacques Brel (MJC) 91130 Ris Orangis,,,hackerspace,,http://www.plascilab.com/,,,2.41045,48.6457,"48.6457, 2.41045",,,,,,,,,,,,,,,,,,,,,,,,,,"48.6457, 2.41045"
Makery,,Bell Labs Garage,FRA,"[RÃ©servÃ© aux salariÃ©s] Alcatel Lucent, Route de Villejust, 91620 Nozay",,,corporate lab,,http://www.alcatel-lucent.com/fr/blog/2014/le-garage,,,2.2398,48.6681,"48.6681, 2.2398",,,,,,,,,,,,,,,,,http://twitter.com/belllabsgarage,,,,,,,,,"48.6681, 2.2398"
Makery,,Nybicc,FR,9 Rue d'Alsace 54140 Jarville-la-Malgrange,,,fablab,,http://nybi.cc/?page_id=265,,,6.19976,48.6751,"48.6751, 6.19976",,,,,,,,,,,,,,,,,,,,,,,,,,"48.6751, 6.19976"
Makery,,Fablab Mobile ,FRA,Espace numÃ©rique de la MÃ©diathÃ¨que FranÃ§ois Mitterrand 91940 Les Ulis,,,fablab,,http://fabriquesnumeriques.tumblr.com/fablab,,,2.17076,48.6814,"48.6814, 2.17076",,,,,,,,,,,,,,,,,https://twitter.com/fabnum,https://www.facebook.com/fabriquesnumeriques,,,,,,,,"48.6814, 2.17076"
Makery,,GSILab,FR,"Espace Lorraine Fab Living Lab des Ateliers du Bras Vert, 49 Boulevard d'Austrasie,  Nancy,  54000",,,fablab,,http://gsilab.appointy.com/,,,6.1993,48.6929,"48.6929, 6.1993",,,,,,,,,,,,,,,,,,https://www.facebook.com/GSILab,,,,,,,,"48.6929, 6.1993"
Makery,,Photonic FabLab,FR,"BÃ¢timent 503, Rue du BelvÃ©dÃ¨re, Orsay",,,Educ,,http://www.institutoptique.fr/,,,2.17556,48.7067,"48.7067, 2.17556",,,,,,,,,,,,,,,,,,,,,,,,,,"48.7067, 2.17556"
Makery,,FabLab Lannion KerNEL,FR,14 rue de Beauchamp 22300 Lannion,,,fablab,,http://fablab-lannion.org/,,,-3.45071,48.7316,"48.7316, -3.45071",,,,,,,,,,,,,,,,,https://twitter.com/fablablannion,https://www.facebook.com/fablablannion,,,,,,,,"48.7316, -3.45071"
Makery,,Usinette,FR,/tmp/lab sous la Maison Pour Tous  30 avenue de Newburn  94600 Choisy le Roi,,,hackerspace,,http://usinette.org/,,,2.41116,48.7551,"48.7551, 2.41116",,,,,,,,,,,,,,,,,,,,,,,,,,"48.7551, 2.41116"
Makery,,SQYLAB,FRA,"4, rue Louis Lormand 78320 La VerriÃ¨re",,,Fablab,,http://sqylab.org/,,,1.94398,48.7567,"48.7567, 1.94398",,,,,,,,,,,,,,,,,,,,,,,,,,"48.7567, 1.94398"
Makery,,Sunlab,FRA,"185 Avenue du GÃ©nÃ©ral Leclerc, 78220 Viroflay",,,fablab,,http://mysunlab.org/,,,2.16119,48.8001,"48.8001, 2.16119",,,,,,,,,,,,,,,,,https://www.twitter.com/Le_Hatlab,https://www.facebook.com/mysunlabface,,,,,,,,"48.8001, 2.16119"
Makery,,Les Fabriqueurs,FRA,"6 Avenue Jean JaurÃ¨s, 92240 Malakoff, France",,,Hackerspace,,http://www.fabriqueurs.com,,,2.3029,48.8216,"48.8216, 2.3029",,,,,,,,,,,,,,,,,https://twitter.com/Fabriqueurs,https://www.facebook.com/fabriqueurs,,,,,,,,"48.8216, 2.3029"
Makery,,TechShop Ateliers Leroy Merlin,FRA,"21/23 rue FranÃ§ois Mitterrand, Ivry-sur-Seine, France",,,Makerspace ,,https://www.techshoplm.fr/,,,2.38863,48.8232,"48.8232, 2.38863",,,,,,,,,,,,,,,,,https://twitter.com/TechShopLM,https://www.facebook.com/techshopleroymerlin/,,,,,,,,"48.8232, 2.38863"
Makery,,Fablab ENSAPVS,FRA,"3 quai Panhard et Levassor, Paris",,,fablab,,,,,2.38517,48.8274,"48.8274, 2.38517",,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/FabLab-Ensapvs/737245226350901?fref=ts,,,,,,,,"48.8274, 2.38517"
Makery,,Lorem,FRA,"4, rue des Mariniers - 75014 Paris",,,fablab,,http://www.lorem.org/accueil/,,,2.31152,48.8275,"48.8275, 2.31152",,,,,,,,,,,,,,,,,,,,,,,,,,"48.8275, 2.31152"
Makery,,Usine IO,FRA,181 - 183 rue du Chevaleret - 75013 Paris,,,Prototyping accelerator,,http://usine.io/,,,2.36855,48.8335,"48.8335, 2.36855",,,,,,,,,,,,,,,,,https://twitter.com/usineIO,http://www.facebook.com/usineIO,,,,,,,,"48.8335, 2.36855"
Makery,,Gold Or Hack,FRA,"466, rue de la Parfonterie, 50400 Granville",,,hackerspace,,www.goldorhack.org,,,-1.56424,48.8421,"48.8421, -1.56424",,,,,,,,,,,,,,,,,,https://www.facebook.com/goldorhack,,,,,,,,"48.8421, -1.56424"
Makery,,HackEns,FR,"Ecole Normale supÃ©rieure, rue d'ulm, Paris",,,Educ,,http://hackens.org/,,,2.34517,48.8422,"48.8422, 2.34517",,,,,,,,,,,,,,,,,,,,,,,,,,"48.8422, 2.34517"
Makery,,EnsadLab,FR,31 rue dâ€™Ulm 75005 Paris,,,Educ,,http://www.ensad.fr/recherche/,,,2.34484,48.8436,"48.8436, 2.34484",,,,,,,,,,,,,,,,,https://twitter.com/EnsadLab,,,,,,,,,"48.8436, 2.34484"
Makery,,L'Etablisienne,FR,88 Boulevard de Picpus 75012 Paris,,,fablab,,http://www.letablisienne.com/,,,2.40064,48.846,"48.846, 2.40064",,,,,,,,,,,,,,,,,https://twitter.com/L_Etablisienne,https://www.facebook.com/L.Etablisienne,,,,,,,,"48.846, 2.40064"
Makery,,PMClab,FR,"4 Place Jussieu, 75005 Paris ",,,hackerspace,,http://www.pmclab.fr/,,,2.35485,48.8464,"48.8464, 2.35485",,,,,,,,,,,,,,,,,https://twitter.com/PMCLab,,,,,,,,,"48.8464, 2.35485"
Makery,,Fabclub,FRA,"50 rue de Montreuil, Paris",,,Fablab,,http://www.lefabclub.paris/,,,2.389,48.8503,"48.8503, 2.389",,,,,,,,,,,,,,,,,https://twitter.com/leFabClub,https://www.facebook.com/lefabclub.paris,,,,,,,,"48.8503, 2.389"
Makery,,Le Fabelier,FR,"Centre for Research and Interdisciplinarity (CRI) 10, rue Charles V 75004 Paris",,,hackerspace,,http://fabelier.org,,,2.36292,48.8531,"48.8531, 2.36292",,,,,,,,,,,,,,,,,https://twitter.com/fabelier,https://www.facebook.com/fabelier?fref=ts,,,,,,,,"48.8531, 2.36292"
Makery,,OpenLab,FR,"Au CRI Paris, 8-10 rue Charles V 75004 Paris",,,Educ,,http://cri-paris.org/,,,2.36283,48.8532,"48.8532, 2.36283",,,,,,,,,,,,,,,,,www.twitter.com/criparis,https://www.facebook.com/pages/CRI-Paris-Center-fo,,,,,,,,"48.8532, 2.36283"
Makery,,DataPaulette,FRA, 19 rue Garibaldi Ã  Montreuil,,,Hackerspace,,http://www.datapaulette.org/,,,2.4267,48.8552,"48.8552, 2.4267",,,,,,,,,,,,,,,,,https://twitter.com/datapaulette,https://www.facebook.com/DataPaulette,,,,,,,,"48.8552, 2.4267"
Makery,,ICI Montreuil,FR,135 boulevard Chanzy 93100 Montreuil,,,Art,,http://www.icimontreuil.com/,,,2.42595,48.8588,"48.8588, 2.42595",,,,,,,,,,,,,,,,,https://twitter.com/ICIMontreuil,https://www.facebook.com/ICIMontreuil,,,,,,,,"48.8588, 2.42595"
Makery,,Electrocycle,FR,"La Rockette libre, 125 rue du Chamin Vert 75011 Paris",,,hackerspace,,http://www.assod3e.org/,,,2.38348,48.8627,"48.8627, 2.38348",,,,,,,,,,,,,,,,,,,,,,,,,,"48.8627, 2.38348"
Makery,,La Rockette libre,FR,125 rue du Chemin Vert 75011 Paris,,,hackerspace,,http://rockette-libre.org,,,2.38348,48.8627,"48.8627, 2.38348",,,,,,,,,,,,,,,,,http://twitter.com/RocketteLibre,http://www.facebook.com/RocketteLibre,,,,,,,,"48.8627, 2.38348"
Makery,,Radio-Club de Rueil-Malmaison,FRA,"Centre socioculturel, 41 rue des MazuriÃ¨res, 92500 Rueil-Malmaison",,,hackerspace,,http://f6kfa.fr/,,,2.19474,48.8641,"48.8641, 2.19474",,,,,,,,,,,,,,,,,,,,,,,,,,"48.8641, 2.19474"
Makery,,Le Petit FabLab de Paris,FR,156 rue Oberkampf 75011 Paris,,,fablab,,http://lepetitfablabdeparis.fr,,,2.38211,48.8667,"48.8667, 2.38211",,,,,,,,,,,,,,,,,http://twitter.com/lpfablabparis,http://www.facebook.com/LePetitFablabDeParis,,,,,,,,"48.8667, 2.38211"
Makery,,Mon atelier en ville,FRA,"30 rue de ClÃ©ry, 75002 Paris",,,fablab,,http://monatelierenville.com,,,2.34549,48.868,"48.868, 2.34549",,,,,,,,,,,,,,,,,https://twitter.com/MonAtelierVille,https://www.facebook.com/MonAtelierEnVille,,,,,,,,"48.868, 2.34549"
Makery,,FlyLab,FR,"La Paillasse, 226 rue saint denis, 75002 Paris",,,fablab,,http://www.leflylab.com/,,,2.35245,48.8683,"48.8683, 2.35245",,,,,,,,,,,,,,,,,https://twitter.com/LeFlyLab,,,,,,,,,"48.8683, 2.35245"
Makery,,La Paillasse,FR,226 rue saint denis 75002 Paris,,,biohacklab,,http://www.lapaillasse.org/,,,2.3524,48.8684,"48.8684, 2.3524",,,,,,,,,,,,,,,,,https://twitter.com/lapaillasse,https://www.facebook.com/lapaillassehackers,,,,,,,,"48.8684, 2.3524"
Makery,,Coglab,FR,"La Paillasse, 226 rue saint denis 75002 PARIS",,,fablab,,http://coglab.fr,,,2.35243,48.8684,"48.8684, 2.35243",,,,,,,,,,,,,,,,,https://twitter.com/SCogLab,http://www.facebook.com/SCogLab,,,,,,,,"48.8684, 2.35243"
Makery,,Le Labo,FRA,"45 rue Richard Gardebled, 93110 Rosny-sous-Bois",,,Fablab,,http://www.rosny93.fr/Le-Labo-c-est-quoi,,,2.48372,48.8754,"48.8754, 2.48372",,,,,,,,,,,,,,,,,https://twitter.com/lelaborosny,https://www.facebook.com/Cercle-J-Rosny-sous-Bois-146194032119364https://twitter.com/lelaborosny,,,,,,,,"48.8754, 2.48372"
Makery,,Volumes,FRA,78 rue compans 75019 Paris,,,Makerspace,,http://volumesparis.org,,,2.39215,48.8796,"48.8796, 2.39215",,,,,,,,,,,,,,,,,https://twitter.com/wevolumes,https://www.facebook.com/volumesparis?fref=ts,,,,,,,,"48.8796, 2.39215"
Makery,,WoMa Paris,FR,15 bis rue LÃ©on Giraud 75019 Paris,,,fablab,,http://www.woma.fr/fr,,,2.38251,48.8878,"48.8878, 2.38251",,,,,,,,,,,,,,,,,https://twitter.com/WoMa_Paris,,,,,,,,,"48.8878, 2.38251"
Makery,,Draft Ateliers,FRA,"12 Esplanade Nathalie Sarraute, en face du 31 rue Pajol, 75018 Paris",,,makerspace,,http://ateliers-draft.com/,,,2.36263,48.8881,"48.8881, 2.36263",,,,,,,,,,,,,,,,,https://twitter.com/draftateliers,https://www.facebook.com/draftateliers,,,,,,,,"48.8881, 2.36263"
Makery,,Arts CodÃ©s,FRA,"19 rue Charles Auray, 93500 Pantin",,,Art,,,,,2.41498,48.8908,"48.8908, 2.41498",,,,,,,,,,,,,,,,,https://twitter.com/artscodes,,,,,,,,,"48.8908, 2.41498"
Makery,,La Nouvelle Fabrique,FR,"aux Arts CodÃ©s, 19 rue Charles Auray, 93500 Pantin",,,fablab,,http://www.nouvellefabrique.fr,,,2.41523,48.8908,"48.8908, 2.41523",,,,,,,,,,,,,,,,,https://twitter.com/NFabrique,https://www.facebook.com/NouvelleFabrique,,,,,,,,"48.8908, 2.41523"
Makery,,De Vinci FabLab(w),FRA,"Association LÃ©onard de Vinci 12, avenue LÃ©onard de Vinci 92400 Courbevoie",,,Educ,,http://www.devinci.fr/fablab,,,2.2355,48.896,"48.896, 2.2355",,,,,,,,,,,,,,,,,https://twitter.com/devincifablab,http://www.facebook.com/devincifablab,,,,,,,,"48.896, 2.2355"
Makery,,L'atelier de REnÃ©,FRA,(bricolage et rÃ©paration) 83 boulevard Ornano 75018 Paris,,,Makerspace,,http://www.larecyclerie.com/chez-rene/,,,2.34392,48.8976,"48.8976, 2.34392",,,,,,,,,,,,,,,,,,,,,,,,,,"48.8976, 2.34392"
Makery,,Atelier Solidaire Saint-Ouen,FRA,"2 rue Adrien Meslier, Saint-Ouen, Ile-De-France, France",,,Makerspace,,http://www.atelier-solidaire-saint-ouen.org/,,,2.33323,48.9131,"48.9131, 2.33323",,,,,,,,,,,,,,,,,https://twitter.com/Ateliersolidair,https://www.facebook.com/atelier.solidaire.saint.ouen/,,,,,,,,"48.9131, 2.33323"
Makery,,FacLab,FR,"universitÃ© de Cergy-Pontoise - Avenue Marcel Paul, Z.A.C. des Barbanniers, 92230 Gennevilliers",,,"Educ, fablab",,http://www.faclab.org/,,,2.29327,48.9255,"48.9255, 2.29327",,,,,,,,,,,,,,,,,https://twitter.com/FacLabUcp,https://www.facebook.com/faclab?fref=ts,,,,,,,,"48.9255, 2.29327"
Makery,,Epidemic,FRA,15 bis allÃ©e Massenet 93270 Sevran,,,"Medialab, Art",,http://www.epidemic.net,,,2.52488,48.9279,"48.9279, 2.52488",,,,,,,,,,,,,,,,,,http://www.facebook.com/epidemic.production,,,,,,,,"48.9279, 2.52488"
Makery,,Vanderlab/CHÃ¢teau Ã©phÃ©mÃ¨re,FRA,"470 av. W.K Vanderbilt,78955 CarriÃ¨res-sous-Poissy",,,Art,,http://chateauephemere.org/vanderlab,,,2.02148,48.9438,"48.9438, 2.02148",,,,,,,,,,,,,,,,,https://twitter.com/VanderLab_,http://facebook.com/chateaufmr,,,,,,,,"48.9438, 2.02148"
Makery,,Fabrik'numerique,FRA,"6, rue des alpes, 93290 Tremblay en France",,,Medialab,,http://mjccaussimon.fr/,,,2.57901,48.945,"48.945, 2.57901",,,,,,,,,,,,,,,,,,https://www.facebook.com/espacecaussimon,,,,,,,,"48.945, 2.57901"
Makery,,Hackers Ouverts,FR,Epinay sur Seine,,,hackerspace,,http://www.hackersouverts.fr,,,2.31474,48.9557,"48.9557, 2.31474",,,,,,,,,,,,,,,,,https://twitter.com/hackersouverts,,,,,,,,,"48.9557, 2.31474"
Makery,,ZKM,DEU,LorenzstraÃŸe 19 76135 Karlsruhe,,,Art,,http://on1.zkm.de,,,8.38317,49.0018,"49.0018, 8.38317",,,,,,,,,,,,,,,,,,https://www.facebook.com/zkmkarlsruhe,,,,,,,,"49.0018, 8.38317"
Makery,,La Fabrique numÃ©rique de Gones,FRA,"Centre socio-Culturel Marc sangnier, La FauconniÃ¨re, 95500 Gonesse",,,fablab,,http://lesconnecteurs.fr/lab/,,,2.42227,49.0019,"49.0019, 2.42227",,,,,,,,,,,,,,,,,https://twitter.com/lesConnecteurs,https://www.facebook.com/lafabriquenumerique.gonesse/,,,,,,,,"49.0019, 2.42227"
Makery,,FabLab d'Eragny,FRA,"14 rue du Commerce,  95610 Eragny-Sur-Oise (mardi aprÃ¨s-midi)",,,Educ,,https://www.eragny.fr/article/atelier-fablab,,,2.09866,49.0184,"49.0184, 2.09866",,,,,,,,,,,,,,,,,,,,,,,,,,"49.0184, 2.09866"
Makery,,VoLab,FRA,Rue de l'OrÃ©e du Bois 95490 VaurÃ©al,,,fablab,,http://www.vorobotics.com/,,,2.03245,49.0226,"49.0226, 2.03245",,,,,,,,,,,,,,,,,http://twitter.com/VoRoBoTics,,,,,,,,,"49.0226, 2.03245"
Makery,,FabLab ChÃ¢teau-Thierry,FRA,7 avenue de l'Europe 02400 ChÃ¢teau-Thierry,,,fablab,,,,,3.39815,49.0375,"49.0375, 3.39815",,,,,,,,,,,,,,,,,,http://facebook.com/fablab.chateau.thierry,,,,,,,,"49.0375, 3.39815"
Makery,,Open edge,FR,6 avenue foch 57730 Folschvillier,,,fablab,,http://wiki.fablab.is/wiki/OpenEdge/fr,,,6.68684,49.0708,"49.0708, 6.68684",,,,,,,,,,,,,,,,,https://twitter.com/OpenEdge_Fr,https://www.facebook.com/OpenEdge.cc,,,,,,,,"49.0708, 6.68684"
Makery,,MancheLab,FRA,"235 rue Joseph Cugnot, 50000 SAINT LO",,,Fablab,,http://www.manchenumerique.fr/Une-collectivite/Les-equipemen,,,-1.0498,49.1136,"49.1136, -1.0498",,,,,,,,,,,,,,,,,,,,,,,,,,"49.1136, -1.0498"
Makery,,Fabulis,FRA,60 rue du MarÃ©chal Foch BP 91159 57200 Sarreguemines,,,Educ,,http://www.fabulis.org,,,7.07936,49.1157,"49.1157, 7.07936",,,,,,,,,,,,,,,,,https://twitter.com/FABULIShn,,,,,,,,,"49.1157, 7.07936"
Makery,,Graoulab,FR,TCRM-BLIDA 7 Avenue de Blida 57000 Metz,,,fablab,,http://www.graoulab.org/,,,6.18209,49.1263,"49.1263, 6.18209",,,,,,,,,,,,,,,,,https://twitter.com/FabLabMetz,https://www.facebook.com/GraouLab,,,,,,,,"49.1263, 6.18209"
Makery,,MDesign,FRA,"TCRM blida, 7bis Avenue de Blida, 57000 Metz",,,"Fablab, Hackerspace, Art, Educ",,http://ecofablab.fr,,,6.18209,49.1263,"49.1263, 6.18209",,,,,,,,,,,,,,,,,https://twitter.com/mdesign___,https://www.facebook.com/mdesignmetz,,,,,,,,"49.1263, 6.18209"
Makery,,FabLab de la MRI,FR,"Maison de la Recherche et de l'Imagination, 3 Esplanade StÃ©phane Hessel, 14000 Caen",,,fablab,,http://www.relais-sciences.org/fablab/,,,-0.346968,49.1816,"49.1816, -0.346968",,,,,,,,,,,,,,,,,,,,,,,,,,"49.1816, -0.346968"
Makery,,Labio,FRA,"Caserne Ordener, 62 rue du faubourg saint-martin, 60300 Senlis",,,Fablab,,http://www.asso-labio.fr/,,,2.5799,49.1998,"49.1998, 2.5799",,,,,,,,,,,,,,,,,,https://www.facebook.com/asso.labio,,,,,,,,"49.1998, 2.5799"
Makery,,NumÃ©rifab,FR,"5, Place de la Mairie Bras-sur-Meuse",,,Fablab,,http://numerifab.jimdo.com,,,5.37695,49.2101,"49.2101, 5.37695",,,,,,,,,,,,,,,,,,http://www.facebook.com/numerifab?fref=ts,,,,,,,,"49.2101, 5.37695"
Makery,,artfabrique,FRA,"Centre culturel numÃ©rique Saint-ExupÃ©ry, Esplanade AndrÃ© Malraux, ChaussÃ©e Bocquaine",,,"Fablab, Art",,http://www.saintex-reims.com/artmachine/#fabrique,,,4.03016,49.2427,"49.2427, 4.03016",,,,,,,,,,,,,,,,,https://twitter.com/SaintexReims,https://www.facebook.com/saintexreims,,,,,,,,"49.2427, 4.03016"
Makery,,DIY Vancouver,CAN,Vancouver,,,biohacklab,,http://www.meetup.com/DIYBio-V,,,-123.114,49.2612,"49.2612, -123.114",,,,,,,,,,,,,,,,,,,,,,,,,,"49.2612, -123.114"
Makery,,FabLab 276,FRA,"Voie de la Palestre, 27100, Val-de-Reuil",,,Fablab,,http://www.fablab276.org,,,1.21254,49.2747,"49.2747, 1.21254",,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/FabLab-276/440132109521107,,,,,,,,"49.2747, 1.21254"
Makery,,ThiLab,FR,Association TechTic & Co - 2 boulevard Henri Becquerel 57970 Yutz,,,fablab,,http://techtic-co.eu/thilab/,,,6.17174,49.3491,"49.3491, 6.17174",,,,,,,,,,,,,,,,,,,,,,,,,,"49.3491, 6.17174"
Makery,,Fablab Soissons,FRA,"LycÃ©e LÃ©onard de Vinci
1, espace Jean Guerland - 02200 Soissons",,,fablab,,http://fablab-soissons.fr/,,,3.30738,49.3727,"49.3727, 3.30738",,,,,,,,,,,,,,,,,,https://www.facebook.com/fablabsoissons/,,,,,,,,"49.3727, 3.30738"
Makery,,FabLab UTC,FRA,"Centre d'Innovation, avenue de Landshut, 60200 CompiÃ¨gne",,,Educ,,http://assos.utc.fr/fablab/,,,2.79618,49.402,"49.402, 2.79618",,,,,,,,,,,,,,,,,https://twitter.com/fablabutc,https://www.facebook.com/fablabutc,,,,,,,,"49.402, 2.79618"
Makery,,Lâ€™Atelier,FRA,"1 rue du pont de Paris, 60000 Beauvais",,,fablab,,http://www.atelier.oise.fr/,,,2.08184,49.4278,"49.4278, 2.08184",,,,,,,,,,,,,,,,,https://twitter.com/atelier60,https://www.facebook.com/atelier.fablab,,,,,,,,"49.4278, 2.08184"
Makery,,Jeanne D'Hack,FR,"18 rue Sainte-Croix-Des-Pelletiers, Rouen",,,hackerspace,,http://www.jeannedhack.org/,,,1.08977,49.4438,"49.4438, 1.08977",,,,,,,,,,,,,,,,,https://twitter.com/jeannedhack,,,,,,,,,"49.4438, 1.08977"
Makery,,FabLab du CESI Rouen,FRA,"9 rue Sakharov, 76130 Mont Saint Aignan (ouvert Ã  tous sur rdv)",,,"Fablab, Educ",,http://corporate.cesi.fr/centre-rouen-mont-st-aignan.asp,,,1.0899,49.4753,"49.4753, 1.0899",,,,,,,,,,,,,,,,,https://twitter.com/eicesi,https://www.facebook.com/eicesi/,,,,,,,,"49.4753, 1.0899"
Makery,,LH3D fablab,FR,"1 Rue DumÃ© d'Aplemont, Havre (Le), 76600",,,Educ,,www.lh-fab-lab.e-monsite.com/,,,0.12416,49.4975,"49.4975, 0.12416",,,,,,,,,,,,,,,,,,,,,,,,,,"49.4975, 0.12416"
Makery,,FabLab Luxembourg | Technoport,FRA,"9, Avenue des Hauts-Fourneaux L-4362 Esch-sur-Alzette ",,,Fablab,,http://fablablux.org/,,,5.94923,49.5024,"49.5024, 5.94923",,,,,,,,,,,,,,,,,https://twitter.com/fablablux,https://www.facebook.com/fablablux,,,,,,,,"49.5024, 5.94923"
Makery,,FAU FabLab,DEU,Lehrstuhl fÃ_r Informatik 3 - MartensstraÃŸe 3 - 91058 Erlangen,,,fablab,,https://fablab.fau.de/,,,11.027,49.5738,"49.5738, 11.027",,,,,,,,,,,,,,,,,,,,,,,,,,"49.5738, 11.027"
Makery,,Level2 Hackerspace,LUX,"87 route de Thionville
L-2611 Luxembourg",,,hackerspace,,https://www.hackerspace.lu,,,6.14198,49.589,"49.589, 6.14198",,,,,,,,,,,,,,,,,https://twitter.com/Level2Lu,,,,,,,,,"49.589, 6.14198"
Makery,,Smart Materials,FRA,IFTS/ FabLab Smart Materials - 7 boulevard Jean Delautre - BP 50028 - 08005 CHARLEVILLE-MEZIERES CE,,,fablab,,http://fablab.ifts.net/index.php,,,4.72111,49.7379,"49.7379, 4.72111",,,,,,,,,,,,,,,,,,http://www.facebook.com/fablab.ifts.net,,,,,,,,"49.7379, 4.72111"
Makery,,Smart Materials,FR,"Boulevard Jean Delautre, Charleville-MÃ©ziÃ¨res, 08000",,,fablab,,http://fablab.ifts.net/,,,4.71786,49.7397,"49.7397, 4.71786",,,,,,,,,,,,,,,,,,,,,,,,,,"49.7397, 4.71786"
Makery,,La Machinerie,FR,"70 rue des Jacobins, 80000 Amiens",,,fablab,,http://lamachinerie.org/,,,2.30165,49.8905,"49.8905, 2.30165",,,,,,,,,,,,,,,,,https://twitter.com/machinerie,https://www.facebook.com/LaMachinerieAmiens,,,,,,,,"49.8905, 2.30165"
Makery,,FabLab-Bayreuth,DEU,"Ritter-von-Eitzenberger-StraÃŸe 19, Bayreuth, Bavaria, 95448",,,Fablab,,http://www.fablab-bayreuth.de/,,,11.6174,49.9619,"49.9619, 11.6174",,,,,,,,,,,,,,,,,,,,,,,,,,"49.9619, 11.6174"
Makery,,BABY LAB,CIV,"Abobo, Habitat, Abidjan, 225, CÃ´te D'Ivoire",,,Fablab,,,,,-4.02046,5.41905,"5.41905, -4.02046",,,,,,,,,,,,,,,,,https://twitter.com/BabyLabCI,https://www.facebook.com/pages/BABY-LAB/521682421296959?sk=timeline&ref=page_internal,,,,,,,,"5.41905, -4.02046"
